Caller	CallerFile	Callee	CalleeFile	Repo	Root	Class	Kind	Depth	Confidence	NCandidates
LaBGAScore_atlas_binary_mask_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_binary_mask_from_atlas.m	a_set_up_paths_always_run_first	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/b_copy_to_local_scripts_dir_and_modify/a_set_up_paths_always_run_first.m	CANlab_help_examples	/data/master_github_repos/CANlab_help_examples		script	1	resolved	1
LaBGAScore_atlas_binary_mask_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_binary_mask_from_atlas.m	fmri_mask_image	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_mask_image/fmri_mask_image.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_mask_image	method	1	resolved	1
LaBGAScore_atlas_binary_mask_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_binary_mask_from_atlas.m	load_atlas	/data/master_github_repos/CanlabCore/CanlabCore/Data_extraction/load_atlas.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_atlas_binary_mask_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_binary_mask_from_atlas.m	merge_atlases	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/merge_atlases.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	resolved	1
LaBGAScore_atlas_binary_mask_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_binary_mask_from_atlas.m	select_atlas_subset	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/select_atlas_subset.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	resolved	1
LaBGAScore_atlas_binary_mask_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_binary_mask_from_atlas.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	dotcall	4
LaBGAScore_atlas_binary_mask_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_binary_mask_from_atlas.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@glm_map/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	glm_map	method	1	dotcall	4
LaBGAScore_atlas_binary_mask_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_binary_mask_from_atlas.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	dotcall	4
LaBGAScore_atlas_binary_mask_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_binary_mask_from_atlas.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@statistic_image/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	statistic_image	method	1	dotcall	4
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	a_set_up_paths_always_run_first	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/b_copy_to_local_scripts_dir_and_modify/a_set_up_paths_always_run_first.m	CANlab_help_examples	/data/master_github_repos/CANlab_help_examples		script	1	resolved	1
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	addblobs	/data/master_github_repos/CanlabCore/CanlabCore/@fmridisplay/addblobs.m	CanlabCore	/data/master_github_repos/CanlabCore	fmridisplay	method	1	resolved	1
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	atlas2region	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/atlas2region.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	resolved	1
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	canlab_results_fmridisplay	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/canlab_results_fmridisplay.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	load_atlas	/data/master_github_repos/CanlabCore/CanlabCore/Data_extraction/load_atlas.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	merge_atlases	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/merge_atlases.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	resolved	1
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	scn_standard_colors	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/scn_standard_colors.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	select_atlas_subset	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/select_atlas_subset.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	resolved	1
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	title_montage	/data/master_github_repos/CanlabCore/CanlabCore/@fmridisplay/title_montage.m	CanlabCore	/data/master_github_repos/CanlabCore	fmridisplay	method	1	resolved	1
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	dotcall	4
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@glm_map/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	glm_map	method	1	dotcall	4
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	dotcall	4
LaBGAScore_atlas_rois_from_atlas	/data/master_github_repos/LaBGAScore/atlas_mask_tools/LaBGAScore_atlas_rois_from_atlas.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@statistic_image/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	statistic_image	method	1	dotcall	4
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	a_set_up_paths_always_run_first	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/b_copy_to_local_scripts_dir_and_modify/a_set_up_paths_always_run_first.m	CANlab_help_examples	/data/master_github_repos/CANlab_help_examples		script	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	canlab_results_fmridisplay	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/canlab_results_fmridisplay.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_cluster_neighborhood	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_cluster_neighborhood.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_disp	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_disp.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_fmri_dataset	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_fmri_dataset.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_fx	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_fx.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_map2fmri	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_map2fmri.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_montecarlo_cluster_stat	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_montecarlo_cluster_stat.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_pdist	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_pdist.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_randomize_targets	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_randomize_targets.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_remove_useless_data	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_remove_useless_data.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_searchlight	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_searchlight.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_slice	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_slice.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_spherical_neighborhood	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_spherical_neighborhood.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_squareform	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_squareform.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_stack	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_stack.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	cosmo_target_dsm_corr_measure	/data/master_github_repos/CoSMoMVPA/mvpa/cosmo_target_dsm_corr_measure.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	fmri_data	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_data/fmri_data.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_data	method	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	fmri_mask_image	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_mask_image/fmri_mask_image.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_mask_image	method	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	load_atlas	/data/master_github_repos/CanlabCore/CanlabCore/Data_extraction/load_atlas.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	montage	/data/master_github_repos/CanlabCore/CanlabCore/@region/montage.m	CanlabCore	/data/master_github_repos/CanlabCore	region	method	1	ambiguous	2
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	region	/data/master_github_repos/CanlabCore/CanlabCore/@region/region.m	CanlabCore	/data/master_github_repos/CanlabCore	region	method	1	resolved	1
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	resample_space	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/resample_space.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	ambiguous_within_repo	2
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	resample_space	/data/master_github_repos/CanlabCore/CanlabCore/fmridisplay_helper_functions/resample_space.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	ambiguous_within_repo	2
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@atlas/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	atlas	method	1	ambiguous_within_repo	4
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@glm_map/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	glm_map	method	1	ambiguous_within_repo	4
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@image_vector/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	image_vector	method	1	ambiguous_within_repo	4
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	threshold	/data/master_github_repos/CanlabCore/CanlabCore/@statistic_image/threshold.m	CanlabCore	/data/master_github_repos/CanlabCore	statistic_image	method	1	ambiguous_within_repo	4
LaBGAScore_cosmomvpa_searchlight_rsa	/data/master_github_repos/LaBGAScore/cosmomvpa/LaBGAScore_cosmomvpa_searchlight_rsa.m	title_montage	/data/master_github_repos/CanlabCore/CanlabCore/@fmridisplay/title_montage.m	CanlabCore	/data/master_github_repos/CanlabCore	fmridisplay	method	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	a_set_up_paths_always_run_first	/data/master_github_repos/CANlab_help_examples/Second_level_analysis_template_scripts/b_copy_to_local_scripts_dir_and_modify/a_set_up_paths_always_run_first.m	CANlab_help_examples	/data/master_github_repos/CANlab_help_examples		script	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	decoding	/opt/KUL_apps/spm12/toolbox/decoding_toolbox/decoding.m	spm12	/opt/KUL_apps/spm12		script	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	decoding_defaults	/opt/KUL_apps/spm12/toolbox/decoding_toolbox/decoding_defaults.m	spm12	/opt/KUL_apps/spm12		function	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	fmri_mask_image	/data/master_github_repos/CanlabCore/CanlabCore/@fmri_mask_image/fmri_mask_image.m	CanlabCore	/data/master_github_repos/CanlabCore	fmri_mask_image	method	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	load_atlas	/data/master_github_repos/CanlabCore/CanlabCore/Data_extraction/load_atlas.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	load_nii	/data/master_github_repos/CoSMoMVPA/external/NIfTI_20140122/load_nii.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	make_design_cv	/opt/KUL_apps/spm12/toolbox/decoding_toolbox/design/make_design_cv.m	spm12	/opt/KUL_apps/spm12		function	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	make_design_permutation	/opt/KUL_apps/spm12/toolbox/decoding_toolbox/design/make_design_permutation.m	spm12	/opt/KUL_apps/spm12		function	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	save_nii	/data/master_github_repos/CoSMoMVPA/external/NIfTI_20140122/save_nii.m	CoSMoMVPA	/data/master_github_repos/CoSMoMVPA		function	1	resolved	1
LaBGAScore_decoding_SVM_between_subjects	/data/master_github_repos/LaBGAScore/decoding_toolbox/LaBGAScore_decoding_SVM_between_subjects.m	train	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@algorithm/train.m	CanlabCore	/data/master_github_repos/CanlabCore	algorithm	method	1	dotcall	1
cluster_surface_plots	/data/master_github_repos/LaBGAScore/figures/cluster_surface_plots.m	spm_read_vols	/opt/KUL_apps/spm12/spm_read_vols.m	spm12	/opt/KUL_apps/spm12		function	1	ambiguous_within_repo	2
cluster_surface_plots	/data/master_github_repos/LaBGAScore/figures/cluster_surface_plots.m	spm_read_vols	/opt/KUL_apps/spm12/toolbox/wfu_tbx_common/spm_lite/spm_read_vols.m	spm12	/opt/KUL_apps/spm12		function	1	ambiguous_within_repo	2
cluster_surface_plots	/data/master_github_repos/LaBGAScore/figures/cluster_surface_plots.m	spm_vol	/opt/KUL_apps/spm12/spm_vol.m	spm12	/opt/KUL_apps/spm12		function	1	ambiguous_within_repo	2
cluster_surface_plots	/data/master_github_repos/LaBGAScore/figures/cluster_surface_plots.m	spm_vol	/opt/KUL_apps/spm12/toolbox/wfu_tbx_common/spm_lite/spm_vol.m	spm12	/opt/KUL_apps/spm12		function	1	ambiguous_within_repo	2
LaBGAScore_firstlevel_s1b_fit_phMRI_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s1b_fit_phMRI_model.m	cfg_dep	/opt/KUL_apps/spm12/matlabbatch/@cfg_dep/cfg_dep.m	spm12	/opt/KUL_apps/spm12	cfg_dep	method	1	resolved	1
LaBGAScore_firstlevel_s1b_fit_phMRI_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s1b_fit_phMRI_model.m	spm	/opt/KUL_apps/spm12/spm.m	spm12	/opt/KUL_apps/spm12		function	1	ambiguous_within_repo	2
LaBGAScore_firstlevel_s1b_fit_phMRI_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s1b_fit_phMRI_model.m	spm	/opt/KUL_apps/spm12/toolbox/wfu_tbx_common/spm_lite/spm.m	spm12	/opt/KUL_apps/spm12		function	1	ambiguous_within_repo	2
LaBGAScore_firstlevel_s1b_fit_phMRI_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s1b_fit_phMRI_model.m	spm_jobman	/opt/KUL_apps/spm12/spm_jobman.m	spm12	/opt/KUL_apps/spm12		function	1	resolved	1
LaBGAScore_firstlevel_s1b_fit_phMRI_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s1b_fit_phMRI_model.m	spm_select	/opt/KUL_apps/spm12/spm_select.m	spm12	/opt/KUL_apps/spm12		function	1	ambiguous_within_repo	2
LaBGAScore_firstlevel_s1b_fit_phMRI_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s1b_fit_phMRI_model.m	spm_select	/opt/KUL_apps/spm12/toolbox/wfu_tbx_common/spm_lite/spm_select.m	spm12	/opt/KUL_apps/spm12		function	1	ambiguous_within_repo	2
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	canlab_spm_contrast_job_single_trials_lukasvo	/data/master_github_repos/CanlabPrivate/spmUtility/canlab_spm_contrast_job_single_trials_lukasvo.m	CanlabPrivate	/data/master_github_repos/CanlabPrivate		function	1	resolved	1
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	onsets2fmridesign	/data/master_github_repos/CanlabCore/CanlabCore/Model_building_tools/onsets2fmridesign.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	plotDesign	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/plotDesign.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	plot_matrix_cols	/data/master_github_repos/CanlabCore/CanlabCore/Visualization_functions/plot_matrix_cols.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	read_hdr	/data/master_github_repos/CanlabCore/CanlabCore/Data_extraction/read_hdr.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	scn_session_spike_id	/data/master_github_repos/CanlabCore/CanlabCore/diagnostics/scn_session_spike_id.m	CanlabCore	/data/master_github_repos/CanlabCore		function	1	resolved	1
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	spm_hrf	/opt/KUL_apps/spm12/spm_hrf.m	spm12	/opt/KUL_apps/spm12		function	1	resolved	1
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	conditions	/opt/KUL_apps/spm12/@meeg/conditions.m	spm12	/opt/KUL_apps/spm12	meeg	method	1	dotcall	1
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	display	/data/master_github_repos/CanlabCore/CanlabCore/External/matlab_bgl/@inplace/display.m	CanlabCore	/data/master_github_repos/CanlabCore	inplace	method	1	dotcall	32
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	display	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@algorithm/display.m	CanlabCore	/data/master_github_repos/CanlabCore	algorithm	method	1	dotcall	32
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	display	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@chain/display.m	CanlabCore	/data/master_github_repos/CanlabCore	chain	method	1	dotcall	32
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	display	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@cv/display.m	CanlabCore	/data/master_github_repos/CanlabCore	cv	method	1	dotcall	32
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	display	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@data/display.m	CanlabCore	/data/master_github_repos/CanlabCore	data	method	1	dotcall	32
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	display	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@data_global/display.m	CanlabCore	/data/master_github_repos/CanlabCore	data_global	method	1	dotcall	32
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	display	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@group/display.m	CanlabCore	/data/master_github_repos/CanlabCore	group	method	1	dotcall	32
LaBGAScore_firstlevel_s2_fit_model	/data/master_github_repos/LaBGAScore/firstlevel/LaBGAScore_firstlevel_s2_fit_model.m	display	/data/master_github_repos/CanlabCore/CanlabCore/External/spider/basic/@param/display.m	CanlabCore	/data/master_github_repos/CanlabCore	param	method	1	dotcall	32
